-3.443900000000000000e+08 -2.025000000000000000e+08 -2.531300000000000000e+07
-3.377400000000000000e+08 -2.129900000000000000e+08 -2.662400000000000000e+07
-3.302400000000000000e+08 -2.239900000000000000e+08 -2.799900000000000000e+07
-3.227200000000000000e+08 -2.342700000000000000e+08 -2.928300000000000000e+07
-3.143000000000000000e+08 -2.449900000000000000e+08 -3.062300000000000000e+07
-3.064900000000000000e+08 -2.542900000000000000e+08 -3.178700000000000000e+07
-2.977700000000000000e+08 -2.640200000000000000e+08 -3.300200000000000000e+07
-2.943200000000000000e+08 -2.676900000000000000e+08 -3.346200000000000000e+07
-2.857900000000000000e+08 -2.763800000000000000e+08 -3.454800000000000000e+07
-2.765500000000000000e+08 -2.852200000000000000e+08 -3.565200000000000000e+07
-2.712700000000000000e+08 -2.900200000000000000e+08 -3.625200000000000000e+07
-2.618100000000000000e+08 -2.981800000000000000e+08 -3.727300000000000000e+07
-2.525600000000000000e+08 -3.056900000000000000e+08 -3.821100000000000000e+07
-2.428400000000000000e+08 -3.130900000000000000e+08 -3.913600000000000000e+07
-2.321500000000000000e+08 -3.206900000000000000e+08 -4.008700000000000000e+07
-2.224500000000000000e+08 -3.271400000000000000e+08 -4.089200000000000000e+07
-2.128200000000000000e+08 -3.331400000000000000e+08 -4.164300000000000000e+07
-2.040600000000000000e+08 -3.382800000000000000e+08 -4.228600000000000000e+07
-1.933000000000000000e+08 -3.441800000000000000e+08 -4.302300000000000000e+07
-1.823700000000000000e+08 -3.497500000000000000e+08 -4.371900000000000000e+07
-1.715200000000000000e+08 -3.548500000000000000e+08 -4.435700000000000000e+07
-1.594100000000000000e+08 -3.600900000000000000e+08 -4.501100000000000000e+07
-1.468400000000000000e+08 -3.650200000000000000e+08 -4.562800000000000000e+07
-1.349600000000000000e+08 -3.692400000000000000e+08 -4.615500000000000000e+07
-1.223500000000000000e+08 -3.732600000000000000e+08 -4.665700000000000000e+07
-1.096100000000000000e+08 -3.768500000000000000e+08 -4.710600000000000000e+07
-9.880500000000000000e+07 -3.795400000000000000e+08 -4.744300000000000000e+07
-8.703000000000000000e+07 -3.821100000000000000e+08 -4.776400000000000000e+07
-7.368700000000000000e+07 -3.845700000000000000e+08 -4.807100000000000000e+07
-6.414400000000000000e+07 -3.860400000000000000e+08 -4.825500000000000000e+07
-5.636200000000000000e+07 -3.870700000000000000e+08 -4.838400000000000000e+07
-4.645200000000000000e+07 -3.881500000000000000e+08 -4.851800000000000000e+07
-3.409900000000000000e+07 -3.891400000000000000e+08 -4.864300000000000000e+07
-2.201500000000000000e+07 -3.897400000000000000e+08 -4.871700000000000000e+07
-9.001900000000000000e+06 -3.899700000000000000e+08 -4.874600000000000000e+07
6.896400000000000000e+05 -3.898600000000000000e+08 -4.873200000000000000e+07
1.401400000000000000e+07 -3.893200000000000000e+08 -4.866500000000000000e+07
2.732200000000000000e+07 -3.883400000000000000e+08 -4.854200000000000000e+07
4.059800000000000000e+07 -3.869100000000000000e+08 -4.836300000000000000e+07
4.872200000000000000e+07 -3.858100000000000000e+08 -4.822600000000000000e+07
6.131700000000000000e+07 -3.837600000000000000e+08 -4.797000000000000000e+07
7.325100000000000000e+07 -3.814300000000000000e+08 -4.767900000000000000e+07
8.777400000000000000e+07 -3.780800000000000000e+08 -4.725900000000000000e+07
9.953600000000000000e+07 -3.749300000000000000e+08 -4.686700000000000000e+07
1.094600000000000000e+08 -3.719800000000000000e+08 -4.649700000000000000e+07
1.213200000000000000e+08 -3.680600000000000000e+08 -4.600800000000000000e+07
1.336300000000000000e+08 -3.635600000000000000e+08 -4.544500000000000000e+07
1.438200000000000000e+08 -3.594700000000000000e+08 -4.493400000000000000e+07
1.563900000000000000e+08 -3.539600000000000000e+08 -4.424600000000000000e+07
1.676900000000000000e+08 -3.485700000000000000e+08 -4.357100000000000000e+07
1.798800000000000000e+08 -3.422300000000000000e+08 -4.277900000000000000e+07
1.910600000000000000e+08 -3.359300000000000000e+08 -4.199100000000000000e+07
2.012500000000000000e+08 -3.297600000000000000e+08 -4.122000000000000000e+07
2.099900000000000000e+08 -3.241200000000000000e+08 -4.051500000000000000e+07
2.205700000000000000e+08 -3.168400000000000000e+08 -3.960600000000000000e+07
2.306700000000000000e+08 -3.094100000000000000e+08 -3.867600000000000000e+07
2.407700000000000000e+08 -3.014600000000000000e+08 -3.768200000000000000e+07
2.513000000000000000e+08 -2.925700000000000000e+08 -3.657100000000000000e+07
2.608400000000000000e+08 -2.839500000000000000e+08 -3.549300000000000000e+07
2.670400000000000000e+08 -2.780200000000000000e+08 -3.475300000000000000e+07
2.758900000000000000e+08 -2.691100000000000000e+08 -3.363800000000000000e+07
2.846500000000000000e+08 -2.596800000000000000e+08 -3.246000000000000000e+07
2.929100000000000000e+08 -2.502000000000000000e+08 -3.127500000000000000e+07
3.010400000000000000e+08 -2.402200000000000000e+08 -3.002800000000000000e+07
3.083000000000000000e+08 -2.307200000000000000e+08 -2.884000000000000000e+07
3.093900000000000000e+08 -2.292300000000000000e+08 -2.865400000000000000e+07
3.173400000000000000e+08 -2.179600000000000000e+08 -2.724500000000000000e+07
3.244000000000000000e+08 -2.071800000000000000e+08 -2.589800000000000000e+07
3.309500000000000000e+08 -1.964400000000000000e+08 -2.455500000000000000e+07
3.372900000000000000e+08 -1.852200000000000000e+08 -2.315300000000000000e+07
3.420100000000000000e+08 -1.762600000000000000e+08 -2.203300000000000000e+07
3.476800000000000000e+08 -1.646800000000000000e+08 -2.058600000000000000e+07
3.529700000000000000e+08 -1.529200000000000000e+08 -1.911600000000000000e+07
3.576300000000000000e+08 -1.415700000000000000e+08 -1.769600000000000000e+07
3.620400000000000000e+08 -1.297800000000000000e+08 -1.622200000000000000e+07
3.661600000000000000e+08 -1.175500000000000000e+08 -1.469400000000000000e+07
3.691000000000000000e+08 -1.078600000000000000e+08 -1.348200000000000000e+07
3.721800000000000000e+08 -9.660300000000000000e+07 -1.207500000000000000e+07
3.751900000000000000e+08 -8.406000000000000000e+07 -1.050700000000000000e+07
3.778900000000000000e+08 -7.081900000000000000e+07 -8.852400000000000000e+06
3.799400000000000000e+08 -5.870600000000000000e+07 -7.338200000000000000e+06
3.816800000000000000e+08 -4.592300000000000000e+07 -5.740400000000000000e+06
3.827200000000000000e+08 -3.614900000000000000e+07 -4.518600000000000000e+06
3.837100000000000000e+08 -2.328600000000000000e+07 -2.910700000000000000e+06
3.842900000000000000e+08 -9.474900000000000000e+06 -1.184400000000000000e+06
3.843800000000000000e+08 3.733600000000000000e+06 4.667100000000000000e+05
3.840400000000000000e+08 1.663100000000000000e+07 2.078900000000000000e+06
3.831900000000000000e+08 3.042800000000000000e+07 3.803600000000000000e+06
3.818100000000000000e+08 4.449200000000000000e+07 5.561500000000000000e+06
3.806000000000000000e+08 5.393700000000000000e+07 6.742100000000000000e+06
3.786900000000000000e+08 6.607500000000000000e+07 8.259300000000000000e+06
3.760800000000000000e+08 7.964900000000000000e+07 9.956100000000000000e+06
3.732100000000000000e+08 9.222600000000000000e+07 1.152800000000000000e+07
3.696700000000000000e+08 1.055900000000000000e+08 1.319800000000000000e+07
3.667700000000000000e+08 1.153000000000000000e+08 1.441300000000000000e+07
3.624100000000000000e+08 1.284200000000000000e+08 1.605200000000000000e+07
3.577000000000000000e+08 1.410800000000000000e+08 1.763500000000000000e+07
3.528000000000000000e+08 1.530100000000000000e+08 1.912600000000000000e+07
3.475000000000000000e+08 1.647700000000000000e+08 2.059600000000000000e+07
3.433400000000000000e+08 1.733300000000000000e+08 2.166600000000000000e+07
3.370800000000000000e+08 1.853000000000000000e+08 2.316200000000000000e+07
3.304100000000000000e+08 1.970400000000000000e+08 2.463000000000000000e+07
3.235000000000000000e+08 2.082900000000000000e+08 2.603600000000000000e+07
3.158700000000000000e+08 2.198000000000000000e+08 2.747500000000000000e+07
3.080200000000000000e+08 2.307800000000000000e+08 2.884800000000000000e+07
3.022700000000000000e+08 2.383500000000000000e+08 2.979400000000000000e+07
2.951600000000000000e+08 2.472000000000000000e+08 3.090000000000000000e+07
2.861700000000000000e+08 2.576700000000000000e+08 3.220900000000000000e+07
2.776700000000000000e+08 2.669300000000000000e+08 3.336700000000000000e+07
2.688800000000000000e+08 2.759100000000000000e+08 3.448900000000000000e+07
2.622600000000000000e+08 2.823000000000000000e+08 3.528800000000000000e+07
2.520700000000000000e+08 2.915900000000000000e+08 3.644800000000000000e+07
2.427400000000000000e+08 2.995300000000000000e+08 3.744200000000000000e+07
2.334100000000000000e+08 3.069900000000000000e+08 3.837400000000000000e+07
2.265800000000000000e+08 3.121700000000000000e+08 3.902100000000000000e+07
2.153700000000000000e+08 3.201800000000000000e+08 4.002200000000000000e+07
2.038900000000000000e+08 3.277800000000000000e+08 4.097200000000000000e+07
1.924200000000000000e+08 3.348200000000000000e+08 4.185200000000000000e+07
1.818000000000000000e+08 3.408700000000000000e+08 4.260900000000000000e+07
1.701700000000000000e+08 3.470000000000000000e+08 4.337600000000000000e+07
1.572500000000000000e+08 3.532600000000000000e+08 4.415700000000000000e+07
1.455200000000000000e+08 3.584400000000000000e+08 4.480600000000000000e+07
1.336400000000000000e+08 3.632400000000000000e+08 4.540500000000000000e+07
1.224700000000000000e+08 3.673500000000000000e+08 4.591900000000000000e+07
1.109000000000000000e+08 3.712100000000000000e+08 4.640100000000000000e+07
9.775700000000000000e+07 3.751200000000000000e+08 4.689000000000000000e+07
8.626800000000000000e+07 3.781400000000000000e+08 4.726700000000000000e+07
7.321100000000000000e+07 3.811200000000000000e+08 4.764100000000000000e+07
6.006900000000000000e+07 3.836700000000000000e+08 4.795800000000000000e+07
4.836100000000000000e+07 3.855400000000000000e+08 4.819300000000000000e+07
3.570400000000000000e+07 3.871700000000000000e+08 4.839700000000000000e+07
2.331100000000000000e+07 3.883700000000000000e+08 4.854600000000000000e+07
1.271300000000000000e+07 3.890800000000000000e+08 4.863500000000000000e+07
-1.596500000000000000e+04 3.895600000000000000e+08 4.869500000000000000e+07
-1.183600000000000000e+07 3.896400000000000000e+08 4.870500000000000000e+07
-2.183000000000000000e+07 3.894300000000000000e+08 4.867900000000000000e+07
-3.483000000000000000e+07 3.887800000000000000e+08 4.859700000000000000e+07
-4.719000000000000000e+07 3.877600000000000000e+08 4.847000000000000000e+07
-5.890400000000000000e+07 3.864400000000000000e+08 4.830500000000000000e+07
-7.146000000000000000e+07 3.846200000000000000e+08 4.807800000000000000e+07
-8.068000000000000000e+07 3.830300000000000000e+08 4.787800000000000000e+07
-9.074000000000000000e+07 3.810300000000000000e+08 4.762800000000000000e+07
-1.025000000000000000e+08 3.783400000000000000e+08 4.729300000000000000e+07
-1.159000000000000000e+08 3.748200000000000000e+08 4.685200000000000000e+07
-1.277200000000000000e+08 3.712900000000000000e+08 4.641100000000000000e+07
-1.397000000000000000e+08 3.672900000000000000e+08 4.591200000000000000e+07
-1.507000000000000000e+08 3.632400000000000000e+08 4.540600000000000000e+07
-1.623900000000000000e+08 3.585300000000000000e+08 4.481600000000000000e+07
-1.736500000000000000e+08 3.535700000000000000e+08 4.419600000000000000e+07
-1.842000000000000000e+08 3.485300000000000000e+08 4.356600000000000000e+07
-1.940600000000000000e+08 3.434700000000000000e+08 4.293300000000000000e+07
-2.045400000000000000e+08 3.376900000000000000e+08 4.221100000000000000e+07
-2.156000000000000000e+08 3.311300000000000000e+08 4.139200000000000000e+07
-2.261900000000000000e+08 3.243900000000000000e+08 4.054800000000000000e+07
-2.363000000000000000e+08 3.174900000000000000e+08 3.968600000000000000e+07
-2.466600000000000000e+08 3.099200000000000000e+08 3.874000000000000000e+07
-2.551300000000000000e+08 3.033300000000000000e+08 3.791600000000000000e+07
-2.654500000000000000e+08 2.947800000000000000e+08 3.684800000000000000e+07
-2.728300000000000000e+08 2.883000000000000000e+08 3.603700000000000000e+07
-2.824000000000000000e+08 2.793700000000000000e+08 3.492100000000000000e+07
-2.916700000000000000e+08 2.701400000000000000e+08 3.376700000000000000e+07
-3.004100000000000000e+08 2.608300000000000000e+08 3.260300000000000000e+07
-3.074800000000000000e+08 2.528200000000000000e+08 3.160200000000000000e+07
-3.152700000000000000e+08 2.434800000000000000e+08 3.043500000000000000e+07
-3.227500000000000000e+08 2.339000000000000000e+08 2.923800000000000000e+07
-3.295900000000000000e+08 2.245900000000000000e+08 2.807400000000000000e+07
-3.354800000000000000e+08 2.160700000000000000e+08 2.700800000000000000e+07
-3.424000000000000000e+08 2.053900000000000000e+08 2.567400000000000000e+07
-3.476200000000000000e+08 1.968000000000000000e+08 2.460000000000000000e+07
-3.529100000000000000e+08 1.875600000000000000e+08 2.344500000000000000e+07
-3.586100000000000000e+08 1.768800000000000000e+08 2.210900000000000000e+07
-3.643500000000000000e+08 1.652200000000000000e+08 2.065300000000000000e+07
-3.695900000000000000e+08 1.536600000000000000e+08 1.920800000000000000e+07
-3.744300000000000000e+08 1.419400000000000000e+08 1.774200000000000000e+07
-3.788900000000000000e+08 1.300700000000000000e+08 1.625900000000000000e+07
-3.828700000000000000e+08 1.183500000000000000e+08 1.479400000000000000e+07
-3.862300000000000000e+08 1.073600000000000000e+08 1.342000000000000000e+07
-3.892600000000000000e+08 9.628000000000000000e+07 1.203500000000000000e+07
-3.924000000000000000e+08 8.310600000000000000e+07 1.038800000000000000e+07
-3.948200000000000000e+08 7.128000000000000000e+07 8.910000000000000000e+06
-3.970400000000000000e+08 5.822500000000000000e+07 7.278100000000000000e+06
-3.983800000000000000e+08 4.860800000000000000e+07 6.076000000000000000e+06
-3.998000000000000000e+08 3.574100000000000000e+07 4.467700000000000000e+06
-4.006000000000000000e+08 2.577100000000000000e+07 3.221400000000000000e+06
-4.012500000000000000e+08 1.284500000000000000e+07 1.605700000000000000e+06
-4.014100000000000000e+08 6.670500000000000000e+06 8.338200000000000000e+05
-4.014700000000000000e+08 -1.270900000000000000e+06 -1.588600000000000000e+05
-4.012500000000000000e+08 -1.332800000000000000e+07 -1.666000000000000000e+06
-4.008600000000000000e+08 -2.184900000000000000e+07 -2.731200000000000000e+06
-3.999500000000000000e+08 -3.446400000000000000e+07 -4.308000000000000000e+06
-3.985100000000000000e+08 -4.792000000000000000e+07 -5.990000000000000000e+06
-3.968400000000000000e+08 -5.986500000000000000e+07 -7.483200000000000000e+06
-3.948400000000000000e+08 -7.146600000000000000e+07 -8.933200000000000000e+06
-3.924300000000000000e+08 -8.329000000000000000e+07 -1.041100000000000000e+07
-3.895800000000000000e+08 -9.532200000000000000e+07 -1.191500000000000000e+07
-3.865900000000000000e+08 -1.064100000000000000e+08 -1.330100000000000000e+07
-3.831000000000000000e+08 -1.179700000000000000e+08 -1.474600000000000000e+07
-3.789400000000000000e+08 -1.302500000000000000e+08 -1.628100000000000000e+07
-3.746000000000000000e+08 -1.418400000000000000e+08 -1.773000000000000000e+07
-3.696500000000000000e+08 -1.538400000000000000e+08 -1.923000000000000000e+07
-3.646700000000000000e+08 -1.648600000000000000e+08 -2.060800000000000000e+07
-3.601600000000000000e+08 -1.741500000000000000e+08 -2.176900000000000000e+07
-3.545500000000000000e+08 -1.848800000000000000e+08 -2.311000000000000000e+07
-3.484600000000000000e+08 -1.956900000000000000e+08 -2.446200000000000000e+07
-3.423400000000000000e+08 -2.058100000000000000e+08 -2.572600000000000000e+07
-3.357500000000000000e+08 -2.159900000000000000e+08 -2.699800000000000000e+07
-3.319100000000000000e+08 -2.216100000000000000e+08 -2.770100000000000000e+07
-3.267500000000000000e+08 -2.288400000000000000e+08 -2.860500000000000000e+07
-3.212500000000000000e+08 -2.361900000000000000e+08 -2.952300000000000000e+07
-3.155800000000000000e+08 -2.434100000000000000e+08 -3.042600000000000000e+07
-3.082000000000000000e+08 -2.523100000000000000e+08 -3.153800000000000000e+07
-2.999500000000000000e+08 -2.616500000000000000e+08 -3.270600000000000000e+07
-2.916100000000000000e+08 -2.705100000000000000e+08 -3.381400000000000000e+07
-2.855500000000000000e+08 -2.766300000000000000e+08 -3.457800000000000000e+07
-2.760800000000000000e+08 -2.856500000000000000e+08 -3.570600000000000000e+07
-2.665400000000000000e+08 -2.941700000000000000e+08 -3.677100000000000000e+07
-2.569500000000000000e+08 -3.021900000000000000e+08 -3.777300000000000000e+07
-2.475700000000000000e+08 -3.095400000000000000e+08 -3.869300000000000000e+07
-2.379700000000000000e+08 -3.166100000000000000e+08 -3.957700000000000000e+07
-2.279100000000000000e+08 -3.235600000000000000e+08 -4.044500000000000000e+07
-2.166100000000000000e+08 -3.308300000000000000e+08 -4.135400000000000000e+07
-2.050500000000000000e+08 -3.377100000000000000e+08 -4.221400000000000000e+07
-1.935300000000000000e+08 -3.440700000000000000e+08 -4.300800000000000000e+07
-1.815200000000000000e+08 -3.501600000000000000e+08 -4.377000000000000000e+07
-1.714800000000000000e+08 -3.548700000000000000e+08 -4.435900000000000000e+07
-1.626900000000000000e+08 -3.587200000000000000e+08 -4.484000000000000000e+07
-1.526900000000000000e+08 -3.627900000000000000e+08 -4.534900000000000000e+07
-1.428500000000000000e+08 -3.664900000000000000e+08 -4.581100000000000000e+07
-1.303500000000000000e+08 -3.707600000000000000e+08 -4.634600000000000000e+07
-1.185600000000000000e+08 -3.743700000000000000e+08 -4.679700000000000000e+07
-1.063600000000000000e+08 -3.776900000000000000e+08 -4.721200000000000000e+07
-9.670600000000000000e+07 -3.800300000000000000e+08 -4.750300000000000000e+07
-8.373200000000000000e+07 -3.827600000000000000e+08 -4.784500000000000000e+07
-7.661500000000000000e+07 -3.840700000000000000e+08 -4.800900000000000000e+07
-6.409800000000000000e+07 -3.860500000000000000e+08 -4.825600000000000000e+07
-5.211500000000000000e+07 -3.875600000000000000e+08 -4.844500000000000000e+07
-4.038500000000000000e+07 -3.886800000000000000e+08 -4.858600000000000000e+07
-2.710800000000000000e+07 -3.895300000000000000e+08 -4.869100000000000000e+07
-1.682600000000000000e+07 -3.898800000000000000e+08 -4.873500000000000000e+07
-2.595500000000000000e+06 -3.899200000000000000e+08 -4.874000000000000000e+07
8.005000000000000000e+06 -3.896200000000000000e+08 -4.870300000000000000e+07
2.192700000000000000e+07 -3.887900000000000000e+08 -4.859900000000000000e+07
3.370900000000000000e+07 -3.877100000000000000e+08 -4.846300000000000000e+07
4.696500000000000000e+07 -3.860600000000000000e+08 -4.825700000000000000e+07
5.896800000000000000e+07 -3.841700000000000000e+08 -4.802100000000000000e+07
6.972400000000000000e+07 -3.821600000000000000e+08 -4.777000000000000000e+07
8.249800000000000000e+07 -3.793600000000000000e+08 -4.742000000000000000e+07
9.606200000000000000e+07 -3.759000000000000000e+08 -4.698800000000000000e+07
1.063000000000000000e+08 -3.729500000000000000e+08 -4.661800000000000000e+07
1.170400000000000000e+08 -3.695200000000000000e+08 -4.619000000000000000e+07
1.288200000000000000e+08 -3.653700000000000000e+08 -4.567100000000000000e+07
